Time	Raw Data				
2.883064516	29194.00		25.7596097349678+87.0215569960055i	86.58203125	90.75411217
2.887096774	29200.00		100.863499203364+38.2058605383055i	86.703125	107.8570037
2.891129032	29199.00		96.416198580378+5.33319922264396i	86.82421875	96.56358715
2.89516129	29207.00		26.4422710987787-5.23821541287748i	86.9453125	26.95612364
2.899193548	29217.00		118.946313838264+25.3256538074491i	87.06640625	121.6125582
2.903225806	29227.00		-23.0347430354005+161.124068184441i	87.1875	162.7622952
2.907258065	29238.00		76.6276540949175+111.653366339482i	87.30859375	135.4188746
2.911290323	29252.00		21.3908667041394-22.4683941203337i	87.4296875	31.02253879
2.915322581	29266.00		75.4992332393223+155.961725326572i	87.55078125	173.2749087
2.919354839	29280.00		301.509962326389+85.6425891362522i	87.671875	313.4372512
2.923387097	29294.00		93.1204872886809-31.4346452117918i	87.79296875	98.28307114
2.927419355	29290.00		-114.552081516021+186.036982767195i	87.9140625	218.4764022
2.931451613	29293.00		-116.983095148729-54.2331672755865i	88.03515625	128.9429369
2.935483871	29283.00		143.796853868029-137.211468973871i	88.15625	198.7574462
2.939516129	29279.00		92.0918988746804+31.4755632279161i	88.27734375	97.32229405
2.943548387	29273.00		-14.0340902598581+112.52035990997i	88.3984375	113.3921826
2.947580645	29268.00		-99.0081864132136-198.765602300189i	88.51953125	222.0594192
2.951612903	29264.00		311.534873956092+91.7817861912048i	88.640625	324.7735734
2.955645161	29283.00		89.7819017337427-27.1842910956667i	88.76171875	93.80711893
2.959677419	29288.00		-133.239996406221-49.6123406166387i	88.8828125	142.1769355
2.963709677	29295.00		-58.4026185871407+41.1513661308448i	89.00390625	71.44438951
2.967741935	29307.00		4.81947050149873+52.2568161344251i	89.125	52.47858733
2.971774194	29293.00		118.764942005519+90.4061023718005i	89.24609375	149.2594211
2.975806452	29291.00		0.925771355983478-68.7754518494591i	89.3671875	68.78168237
2.97983871	29293.00		-27.6840442871217+46.5254161381582i	89.48828125	54.13890149
2.983870968	29294.00		-18.575140419716+86.6258924388405i	89.609375	88.59503983
2.987903226	29296.00		32.7686629051666+25.4748564255351i	89.73046875	41.50606677
2.991935484	29301.00		63.8989550686873+67.0148057100048i	89.8515625	92.5962237
2.995967742	29315.00		-8.40032363560875-19.3820869245888i	89.97265625	21.12417408
3	29311.00		82.309438616967+82.6533325033754i	90.09375	116.6465476
3.004032258	29315.00		121.657726800987+164.203070940238i	90.21484375	204.3605906
3.008064516	29316.00		44.1467389258246+116.826293227888i	90.3359375	124.8892203
3.012096774	29333.00		90.2719413768111+103.749578044723i	90.45703125	137.5245372
3.016129032	29333.00		55.1176765780879+68.3824345945071i	90.578125	87.83003833
3.02016129	29324.00		205.197068419652+106.716620647211i	90.69921875	231.288292
3.024193548	29322.00		55.6615812432898+126.41580241849i	90.8203125	138.1273569
3.028225806	29318.00		71.3560176160821+22.5859157142368i	90.94140625	74.84520585
3.032258065	29309.00		-81.3542869829567+58.4448755592762i	91.0625	100.1714704
3.036290323	29312.00		148.366546104792-2.17587194641975i	91.18359375	148.3825004
3.040322581	29312.00		106.26397409076+38.7319960172713i	91.3046875	113.102607
3.044354839	29301.00		77.3920554192586-22.1261780941737i	91.42578125	80.4928444
3.048387097	29294.00		4.28349395650866-1.40004726205964i	91.546875	4.506490077
3.052419355	29278.00		182.440181708411-126.599303396128i	91.66796875	222.0626117
3.056451613	29268.00		260.29324067596+13.8980852389333i	91.7890625	260.6640135
3.060483871	29245.00		106.607152705682+178.217372155344i	91.91015625	207.6692484
3.064516129	29250.00		-22.8365279260674-64.6527663487478i	92.03125	68.5673917
3.068548387	29228.00		134.43259497543+25.0415211623371i	92.15234375	136.7450196
3.072580645	29212.00		-99.669004254974+95.6688207869992i	92.2734375	138.1536597
3.076612903	29200.00		34.2077301208052+168.938181701553i	92.39453125	172.3666964
3.080645161	29195.00		65.4886322174824+133.750110033738i	92.515625	148.9223049
3.084677419	29190.00		-135.835745354969+14.0331686532594i	92.63671875	136.5587036
3.088709677	29190.00		-25.6972310467188+76.3315216562452i	92.7578125	80.54097641
3.092741935	29194.00		-78.3132051303834-13.4779417752005i	92.87890625	79.46453934
3.096774194	29189.00		113+92.9999999999999i	93	146.3488982
3.100806452	29193.00		-108.658821301165+38.3156545557219i	93.12109375	115.2164434
3.10483871	29194.00		84.8536005098129+199.11344197089i	93.2421875	216.4400524
3.108870968	29190.00		-73.0970356524817+41.9370797904188i	93.36328125	84.27274341
3.112903226	29202.00		183.446985692398+35.7416069796513i	93.484375	186.8963858
3.116935484	29207.00		30.8079940794865+59.7123455682978i	93.60546875	67.19149286
3.120967742	29219.00		129.564845410549-181.060033125923i	93.7265625	222.642729
3.125	29215.00		-19.779876652358+72.9009212162243i	93.84765625	75.5366655
3.129032258	29178.00		141.223788143394+56.6116660650696i	93.96875	152.1480827
3.133064516	29172.00		163.601999387765-7.95408941346587i	94.08984375	163.7952433
3.137096774	29155.00		4.8197969213101+51.2107326967101i	94.2109375	51.43704488
3.141129032	29140.00		-81.7078524048429+61.8149818652842i	94.33203125	102.456162
3.14516129	29130.00		-105.804444393557-3.70982505118138i	94.453125	105.8694633
3.149193548	29116.00		33.7695696446888+121.126234337i	94.57421875	125.7455704
3.153225806	29133.00		124.95316637667-100.606191737746i	94.6953125	160.4210074
3.157258065	29125.00		80.0260279674218+96.960299489816i	94.81640625	125.7197869
3.161290323	29123.00		-37.6694015945579-5.9816486808735i	94.9375	38.1413678
3.165322581	29130.00		-71.1215277084703-46.5632437450757i	95.05859375	85.00827825
3.169354839	29124.00		-43.0725517738165-57.415992798862i	95.1796875	71.7763258
3.173387097	29127.00		74.2592313786364+150.131252546393i	95.30078125	167.4927653
3.177419355	29123.00		138.971707630556+47.8845371597808i	95.421875	146.9900147
3.181451613	29131.00		-9.05547837577143+45.102072671521i	95.54296875	46.00215917
3.185483871	29118.00		260.739164447263+1.6674366985503i	95.6640625	260.7444961
3.189516129	29136.00		92.5784664519619+56.4962340636417i	95.78515625	108.4555066
3.193548387	29156.00		33.0302709650408+129.680773960752i	95.90625	133.8211565
3.197580645	29177.00		29.7099561308882+20.0632860838709i	96.02734375	35.84992248
3.201612903	29189.00		236.9725937846+68.2915898365378i	96.1484375	246.6166082
3.205645161	29206.00		288.95369726066+136.753182677416i	96.26953125	319.6805783
3.209677419	29220.00		31.8347259423031+50.654768802171i	96.390625	59.82771413
3.213709677	29226.00		68.3263683381727-89.816987795816i	96.51171875	112.8520443
3.217741935	29223.00		-70.5320719128307-195.40860051512i	96.6328125	207.7481512
3.221774194	29219.00		51.70433281296+10.8781291670024i	96.75390625	52.83627282
3.225806452	29215.00		-211.241470158593-27.9171372183631i	96.875	213.078214
3.22983871	29199.00		-44.3196874010104+34.8766754458974i	96.99609375	56.39696075
3.233870968	29198.00		14.6407095506315+56.5703820641913i	97.1171875	58.43422373
3.237903226	29197.00		-64.7578387829988+39.1644578340857i	97.23828125	75.67980207
3.241935484	29200.00		-85.4462726222119+80.9463077746924i	97.359375	117.7003409
3.245967742	29212.00		16.9580461174241-66.9347782601519i	97.48046875	69.04954648
3.25	29215.00		-74.0730684603782+134.183764688308i	97.6015625	153.2713351
3.254032258	29225.00		5.01495965081364+129.520395281549i	97.72265625	129.6174472
3.258064516	29232.00		127.156640575659+237.104978540003i	97.84375	269.0494046
3.262096774	29245.00		-188.883011274722+136.903360689703i	97.96484375	233.2794936
3.266129032	29249.00		-29.2068203258489-50.6094025036818i	98.0859375	58.43243941
3.27016129	29260.00		111.308401426557+177.9021347556i	98.20703125	209.8540678
3.274193548	29279.00		-57.1708498688481+237.56368473998i	98.328125	244.3460873
3.278225806	29301.00		189.895173897254+127.049946887785i	98.44921875	228.4772769
3.282258065	29293.00		-43.7251784250585+100.917861136293i	98.5703125	109.9832075
3.286290323	29315.00		-77.8545121055685+171.750494881811i	98.69140625	188.5724199
3.290322581	29330.00		219.238311520526-24.8207021539069i	98.8125	220.6388554
3.294354839	29337.00		33.4891652251671+260.909379676521i	98.93359375	263.0498595
3.298387097	29344.00		123.332379368369-538.682519546398i	99.0546875	552.6207856
3.302419355	29359.00		119.687752997695+81.7901250067741i	99.17578125	144.9647639
3.306451613	29357.00		173.641437144192-96.512229178006i	99.296875	198.6604114
3.310483871	29360.00		26.8305383875609+148.971020398863i	99.41796875	151.3679051
3.314516129	29360.00		125.912786612759-33.6113940057821i	99.5390625	130.3217389
3.318548387	29349.00		70.3003449708418+152.265822568095i	99.66015625	167.7111184
3.322580645	29347.00		94.9344337148756-76.7448521606275i	99.78125	122.0750549
3.326612903	29317.00		-137.393246381754+183.173563057926i	99.90234375	228.9747985
3.330645161	29309.00		26.0726718926177+323.617987233931i	100.0234375	324.6665765
3.334677419	29297.00		-23.9117184650508+202.148579034625i	100.1445313	203.5578991
3.338709677	29282.00		154.124717605909+41.9505740582917i	100.265625	159.731898
3.342741935	29283.00		-73.6230392249436+145.723780335036i	100.3867188	163.265955
3.346774194	29282.00		54.4184847473995+55.0229002357823i	100.5078125	77.38792563
3.350806452	29279.00		21.9333374127537+166.179196134393i	100.6289063	167.6203941
3.35483871	29292.00		39.9948334044139+47.8854101510309i	100.75	62.39069806
3.358870968	29292.00		-38.0234828616177+41.4272372601689i	100.8710938	56.23167467
3.362903226	29290.00		186.1655302925-12.4568501434833i	100.9921875	186.581826
3.366935484	29283.00		-45.0681667971658-47.3139756887075i	101.1132813	65.34333902
3.370967742	29272.00		-78.7586863446674+159.379130112465i	101.234375	177.7769327
3.375	29256.00		78.9480772358793+286.686534261484i	101.3554688	297.3583155
3.379032258	29244.00		55.1960974220777+82.9027639773289i	101.4765625	99.59657346
3.383064516	29235.00		75.9603695619721-156.116661809591i	101.5976563	173.6156382
3.387096774	29221.00		1.4503197375281+63.5608716469052i	101.71875	63.57741605
3.391129032	29210.00		-98.5965214196574+9.9147070782349i	101.8398438	99.09377101
3.39516129	29194.00		206.390158282233+212.094131163425i	101.9609375	295.9405648
3.399193548	29186.00		-55.6261932352124-37.3078332111479i	102.0820313	66.97871149
3.403225806	29176.00		-83.9076996296867+21.2385059201181i	102.203125	86.55389183
3.407258065	29177.00		-48.4831874486675+101.404216418726i	102.3242188	112.3985524
3.411290323	29169.00		68.4489137528563-153.979186224061i	102.4453125	168.5076959
3.415322581	29166.00		-57.1791400372581+210.643596550295i	102.5664063	218.2663025
3.419354839	29155.00		-27.2917442452479+180.291515241587i	102.6875	182.3454682
3.423387097	29152.00		78.8278751833494-14.6661724315867i	102.8085938	80.18061187
3.427419355	29144.00		74.3731230524439+197.649526969766i	102.9296875	211.1793005
3.431451613	29127.00		22.7279234830238+66.8440477890464i	103.0507813	70.6023033
3.435483871	29116.00		56.9277316877953+70.2415462567083i	103.171875	90.41372382
3.439516129	29107.00		278.646770120205+28.4499815370723i	103.2929688	280.0953837
3.443548387	29109.00		-203.969627874424+52.900222492962i	103.4140625	210.717922
3.447580645	29115.00		-11.7283888385326+86.8618835557502i	103.5351563	87.65011078
3.451612903	29117.00		132.884715617376+161.761456620923i	103.65625	209.3444924
3.455645161	29122.00		-73.4974328919851+215.165946947415i	103.7773438	227.3725079
3.459677419	29125.00		8.18176942397067+152.127710326307i	103.8984375	152.3475684
3.463709677	29143.00		60.1272694727844+293.364413350448i	104.0195313	299.4627983
3.467741935	29135.00		60.2353909173914-10.1901612942624i	104.140625	61.0912572
3.471774194	29128.00		153.905477222691+392.811450934581i	104.2617188	421.8859229
3.475806452	29128.00		-145.837017717591+261.818073149201i	104.3828125	299.695077
3.47983871	29115.00		-72.5371559201299-44.1768910265164i	104.5039063	84.93077587
3.483870968	29125.00		248.820762920515+2.60210701836176i	104.625	248.8343686
3.487903226	29130.00		2.47289392006893+173.593978715601i	104.7460938	173.6115913
3.491935484	29146.00		112.013882655245+70.9263683054014i	104.8671875	132.5807664
3.495967742	29182.00		183.840153044532+34.4587498600874i	104.9882813	187.0417261
3.5	29200.00		86.0316623625727+145.071431360363i	105.109375	168.6628801
3.504032258	29215.00		376.325344849118+58.6668368251597i	105.2304688	380.8707956
3.508064516	29220.00		-430.431316034177+134.21583169666i	105.3515625	450.8713867
3.512096774	29237.00		30.3261791947929-236.086729882444i	105.4726563	238.0265136
3.516129032	29236.00		148.690406862743+86.9834589503836i	105.59375	172.2642134
3.52016129	29249.00		171.762568528162-5.52078855281101i	105.7148438	171.8512702
3.524193548	29256.00		179.948894567666+209.214328700925i	105.8359375	275.9569531
3.528225806	29254.00		-13.7380527850069-195.129230863177i	105.9570313	195.6122461
3.532258065	29250.00		59.5174046877145+29.8731816477962i	106.078125	66.59375678
3.536290323	29251.00		-239.114669413588+122.47511503868i	106.1992188	268.6558746
3.540322581	29254.00		-219.221319384249-169.814093501398i	106.3203125	277.2991403
3.544354839	29258.00		209.298777966329+88.1010480566445i	106.4414063	227.0853873
3.548387097	29280.00		177.069200736778+102.853981218464i	106.5625	204.7741275
3.552419355	29286.00		-31.5667369181272-71.9684714488583i	106.6835938	78.58702032
3.556451613	29301.00		169.728289057546-15.7592394745859i	106.8046875	170.4583402
3.560483871	29309.00		125.988947582299+100.310894948047i	106.9257813	161.0449954
3.564516129	29303.00		281.513785909204-244.02270734532i	107.046875	372.5548193
3.568548387	29299.00		234.273121011482-49.0667831334561i	107.1679688	239.3563127
3.572580645	29284.00		320.941799558647+252.021924067827i	107.2890625	408.0670152
3.576612903	29280.00		-122.337376544913-7.20990696137336i	107.4101563	122.549649
3.580645161	29287.00		8.37410653607535+292.888025251826i	107.53125	293.0077149
3.584677419	29285.00		93.1242284530716+776.121395166355i	107.6523438	781.6882639
3.588709677	29292.00		-77.9141012207889+83.8080444948029i	107.7734375	114.4307454
3.592741935	29302.00		234.017068049007+293.818789666996i	107.8945313	375.6241064
3.596774194	29312.00		123.539086488706+188.733813240026i	108.015625	225.571182
3.600806452	29318.00		274.357801455971-29.5819044839518i	108.1367188	275.9479884
3.60483871	29317.00		-47.5328983982503+382.238722512974i	108.2578125	385.1828363
3.608870968	29316.00		46.565062935023+368.897885355685i	108.3789063	371.8251671
3.612903226	29306.00		297.400540957138+131.513239329346i	108.5	325.1812016
3.616935484	29300.00		275.282797519339-235.175855797175i	108.6210938	362.0611851
3.620967742	29296.00		81.3849880555708+29.2601819484833i	108.7421875	86.4851116
3.625	29291.00		-288.965878928911-312.674941067891i	108.8632813	425.7545043
3.629032258	29279.00		143.588438827086+341.717627264232i	108.984375	370.6596506
3.633064516	29276.00		17.0846533597709+380.485089765751i	109.1054688	380.8684667
3.637096774	29257.00		-189.646739040145+703.309867647864i	109.2265625	728.4302682
3.641129032	29244.00		-487.797894036147+80.2561851710838i	109.3476563	494.3559858
3.64516129	29239.00		-24.9764033666333+98.5215982839663i	109.46875	101.6382116
3.649193548	29234.00		-385.789178350479+234.044974991701i	109.5898438	451.2320251
3.653225806	29229.00		644.416621860444-456.740677507439i	109.7109375	789.8638041
3.657258065	29232.00		291.825581818723+120.215296166357i	109.8320313	315.6166783
3.661290323	29233.00		299.998488321668+196.350846783712i	109.953125	358.5425331
3.665322581	29220.00		-92.8837895019892-51.6448183474482i	110.0742188	106.2759879
3.669354839	29205.00		-153.602194672191+457.462664781385i	110.1953125	482.561627
3.673387097	29194.00		-798.490449926538-90.1346185014097i	110.3164063	803.5616019
3.677419355	29184.00		355.159439798327+633.827700955776i	110.4375	726.5506054
3.681451613	29178.00		-404.394465360725-677.907573244257i	110.5585938	789.3627566
3.685483871	29177.00		-1012.72737528058+320.061726416728i	110.6796875	1062.099922
3.689516129	29175.00		489.736738900807+447.323095955702i	110.8007813	663.2797491
3.693548387	29187.00		-377.881909627496-918.302600524683i	110.921875	993.0127913
3.697580645	29198.00		867.694746338624-2.60297332717968i	111.0429688	867.6986506
3.701612903	29200.00		-55.6162701427918+518.167286608524i	111.1640625	521.1434605
3.705645161	29216.00		-70.8399860569807+560.813326357143i	111.2851563	565.2697503
3.709677419	29208.00		1257.63799699052+1253.97862480623i	111.40625	1775.98303
3.713709677	29217.00		1596.59312745847-387.318227224667i	111.5273438	1642.901404
3.717741935	29208.00		-53.1587133556245+391.39486482281i	111.6484375	394.9883404
3.721774194	29216.00		443.782287802472+670.957636958621i	111.7695313	804.4419616
3.725806452	29214.00		-14.0264495859233+462.434538516539i	111.890625	462.647213
3.72983871	29223.00		1249.26867694616+814.510432615211i	112.0117188	1491.341501
3.733870968	29226.00		1302.14957426476+524.659299419146i	112.1328125	1403.873532
3.737903226	29237.00		-811.933155278861-1023.1629876721i	112.2539063	1306.176844
3.741935484	29232.00		389.64959868661-288.582952571204i	112.375	484.8782634
3.745967742	29236.00		-351.996505260614-925.809527569514i	112.4960938	990.4669712
3.75	29227.00		218.819977124051-195.322268633508i	112.6171875	293.3137757
3.754032258	29235.00		-515.443248916398-1428.84702373116i	112.7382813	1518.975168
3.758064516	29246.00		-941.724197361629+861.585776825778i	112.859375	1276.391208
3.762096774	29258.00		206.623801177801+496.652956871046i	112.9804688	537.9196546
3.766129032	29269.00		623.327935193717-1435.59548848886i	113.1015625	1565.078951
3.77016129	29274.00		-783.047653905677+421.493704251206i	113.2226563	889.2809292
3.774193548	29284.00		401.776122587498-691.844908806042i	113.34375	800.0458928
3.778225806	29272.00		946.235935587679+583.809349905217i	113.4648438	1111.843426
3.782258065	29271.00		1139.43568848534-755.882265693339i	113.5859375	1367.359385
3.786290323	29267.00		-172.751753670999+598.372570531925i	113.7070313	622.8104861
3.790322581	29264.00		-1175.29015436375+1664.02948081853i	113.828125	2037.22877
3.794354839	29271.00		-818.123040027966-1013.39593520694i	113.9492188	1302.419529
3.798387097	29288.00		700.228572668127+599.570551715663i	114.0703125	921.8486321
3.802419355	29306.00		2008.04744293719-380.612742039387i	114.1914063	2043.800527
3.806451613	29316.00		-33.5751843885097+628.882908386983i	114.3125	629.7785368
3.810483871	29321.00		-516.724181731544-126.68640951403i	114.4335938	532.0275616
3.814516129	29321.00		-92.5968537381605+1880.8139093368i	114.5546875	1883.091909
3.818548387	29329.00		-1491.22072218999+273.690289907625i	114.6757813	1516.128496
3.822580645	29322.00		181.795163714606+1544.3567962515i	114.796875	1555.020063
3.826612903	29325.00		-181.669636972606+941.149160780227i	114.9179688	958.5226131
3.830645161	29330.00		-378.442856826833+1868.31956351407i	115.0390625	1906.26257
3.834677419	29332.00		1160.34395495792-573.846435160392i	115.1601563	1294.487476
3.838709677	29332.00		427.639778103326+875.242240928954i	115.28125	974.1276919
3.842741935	29339.00		-483.227742439502+556.825360284776i	115.4023438	737.2676128
3.846774194	29338.00		463.477542062328-162.280251475065i	115.5234375	491.0665047
3.850806452	29329.00		-42.9366231984545+1122.07722841246i	115.6445313	1122.898419
3.85483871	29314.00		30.4271587984507-222.344406182946i	115.765625	224.4166815
3.858870968	29313.00		-1518.19647258906-236.083949794352i	115.8867188	1536.442697
3.862903226	29309.00		-383.849479057834+867.261843573175i	116.0078125	948.4110543
3.866935484	29295.00		-606.401498034663+496.330023579286i	116.1289063	783.6238059
3.870967742	29284.00		-340.273653321554+652.146345749633i	116.25	735.5820929
3.875	29288.00		-602.887102465931-41.8122087425197i	116.3710938	604.3352705
3.879032258	29309.00		-661.187977424976+115.886398055127i	116.4921875	671.2668611
3.883064516	29319.00		701.005610500321-910.537702864775i	116.6132813	1149.124786
3.887096774	29334.00		-230.868682199002+77.9443058901945i	116.734375	243.6712196
3.891129032	29331.00		-62.9767201940796-576.270470352816i	116.8554688	579.7014079
3.89516129	29330.00		694.932330804385+823.736854732719i	116.9765625	1077.71673
3.899193548	29326.00		515.531310081118-356.871790551854i	117.0976563	627.0008027
3.903225806	29303.00		-319.998309907445-610.297702163255i	117.21875	689.1024623
3.907258065	29296.00		1209.60856306194+1176.53412019511i	117.3398438	1687.41975
3.911290323	29282.00		2204.54943607862-697.676054679283i	117.4609375	2312.312715
3.915322581	29281.00		947.20190116914+322.894858406146i	117.5820313	1000.726002
3.919354839	29268.00		-941.888704835662+498.734435440918i	117.703125	1065.781577
3.923387097	29265.00		-974.330310561469-2275.29904498981i	117.8242188	2475.13743
3.927419355	29258.00		-400.938778018175+1115.72018487593i	117.9453125	1185.573041
3.931451613	29233.00		346.768315379217-1263.82672642485i	118.0664063	1310.53663
3.935483871	29217.00		-2021.5392259957+2586.17412293914i	118.1875	3282.516936
3.939516129	29197.00		-1494.54661465892+685.716467256019i	118.3085938	1644.346879
3.943548387	29181.00		-1489.29554474179-1183.18732501115i	118.4296875	1902.086608
3.947580645	29161.00		1429.93811820047+950.010621418858i	118.5507813	1716.753681
3.951612903	29155.00		-182.987848767335+327.204013087503i	118.671875	374.8960109
3.955645161	29154.00		-1323.28471282069-932.325111054923i	118.7929688	1618.737948
3.959677419	29161.00		-648.746599367584-1988.42927753078i	118.9140625	2091.583884
3.963709677	29177.00		-51.4669882952291-1022.51656246792i	119.0351563	1023.811004
3.967741935	29193.00		2991.07116894867+3905.40352993451i	119.15625	4919.215737
3.971774194	29211.00		-218.861961152477-1877.02129751097i	119.2773438	1889.737947
3.975806452	29213.00		-8.02677254959782+1302.58640450101i	119.3984375	1302.611135
3.97983871	29230.00		-1424.18894635677-81.8389450996982i	119.5195313	1426.538386
3.983870968	29224.00		926.146638297033+900.821902268465i	119.640625	1291.98595
3.987903226	29218.00		-132.15007975545+1683.61919352558i	119.7617188	1688.79757
3.991935484	29216.00		83.5967714207724+556.998316245792i	119.8828125	563.2366683
3.995967742	29204.00		2873.41397076652+1329.375457871i	120.0039063	3166.030157
4	29215.00		-2135.97739525838+2731.60284925675i	120.125	3467.571709
4.004032258	29235.00		461.907333333707+1217.83634244642i	120.2460938	1302.491359
4.008064516	29241.00		1193.40692998321+3013.13650540503i	120.3671875	3240.865887
4.012096774	29255.00		224.792042472491+2658.46455614754i	120.4882813	2667.95151
4.016129032	29254.00		-1842.49796840904-156.859849544706i	120.609375	1849.162993
4.02016129	29266.00		550.670112797212+891.712012169018i	120.7304688	1048.040021
4.024193548	29280.00		-506.878033738961+1892.61700219229i	120.8515625	1959.317345
4.028225806	29287.00		-2548.15039959522+516.273323014877i	120.9726563	2599.92473
4.032258065	29297.00		-1785.8744668565+480.555693320915i	121.09375	1849.400277
4.036290323	29309.00		2243.56482507283+2286.86195220513i	121.2148438	3203.641789
4.040322581	29306.00		-3264.80102640625-1736.77017521161i	121.3359375	3698.012491
4.044354839	29299.00		2346.38772326703+571.095642238127i	121.4570313	2414.888316
4.048387097	29282.00		566.229613620294+942.305350895404i	121.578125	1099.343145
4.052419355	29273.00		-5974.56030077393+1689.21455351345i	121.6992188	6208.76933
4.056451613	29263.00		-5369.68396167361-306.367690611853i	121.8203125	5378.416775
4.060483871	29259.00		7368.50512962622-1265.96873868043i	121.9414063	7476.466056
4.064516129	29261.00		2625.06479224474-9650.93318194824i	122.0625	10001.5737
4.068548387	29271.00		-2331.72935713324-8323.30698925877i	122.1835938	8643.749246
4.072580645	29279.00		17676.782346532+27735.7402910428i	122.3046875	32889.81489
4.076612903	29281.00		-7757.40781233411+7065.07022204619i	122.4257813	10492.50176
4.080645161	29291.00		8779.85131830917-7184.10261883767i	122.546875	11344.47529
4.084677419	29294.00		2295.69778611809+2065.17841550976i	122.6679688	3087.910331
4.088709677	29300.00		9064.72200917059+4418.13068977614i	122.7890625	10084.09956
4.092741935	29302.00		-1268.48197355719-3419.48858604738i	122.9101563	3647.183668
4.096774194	29299.00		1644.30829757567+3367.14701948172i	123.03125	3747.189457
4.100806452	29296.00		-2599.79729959193-498.454445685156i	123.1523438	2647.149945
4.10483871	29290.00		645.283552997689+2852.20383894955i	123.2734375	2924.287538
4.108870968	29289.00		-3578.73406959644-1811.28910865281i	123.3945313	4010.998102
4.112903226	29282.00		3288.36533415079+4564.73083568755i	123.515625	5625.843419
4.116935484	29292.00		2928.78416025017-19.0466658388258i	123.6367188	2928.846092
4.120967742	29290.00		2311.25714234679+4539.03197907781i	123.7578125	5093.596066
4.125	29293.00		10950.9149618849+23785.0783589661i	123.8789063	26184.96689
4.129032258	29292.00				
4.133064516	29294.00				
4.137096774	29282.00				
4.141129032	29267.00				
4.14516129	29251.00				
4.149193548	29238.00				
4.153225806	29233.00				
4.157258065	29238.00				
4.161290323	29234.00				
4.165322581	29229.00				
4.169354839	29231.00				
4.173387097	29229.00				
4.177419355	29231.00				
4.181451613	29233.00				
4.185483871	29220.00				
4.189516129	29211.00				
4.193548387	29218.00				
4.197580645	29213.00				
4.201612903	29201.00				
4.205645161	29192.00				
4.209677419	29192.00				
4.213709677	29195.00				
4.217741935	29191.00				
4.221774194	29188.00				
4.225806452	29184.00				
4.22983871	29162.00				
4.233870968	29161.00				
4.237903226	29170.00				
4.241935484	29169.00				
4.245967742	29164.00				
4.25	29170.00				
4.254032258	29175.00				
4.258064516	29183.00				
4.262096774	29175.00				
4.266129032	29159.00				
4.27016129	29153.00				
4.274193548	29157.00				
4.278225806	29166.00				
4.282258065	29183.00				
4.286290323	29197.00				
4.290322581	29203.00				
4.294354839	29223.00				
4.298387097	29219.00				
4.302419355	29232.00				
4.306451613	29229.00				
4.310483871	29226.00				
4.314516129	29229.00				
4.318548387	29228.00				
4.322580645	29239.00				
4.326612903	29241.00				
4.330645161	29244.00				
4.334677419	29247.00				
4.338709677	29260.00				
4.342741935	29268.00				
4.346774194	29266.00				
4.350806452	29255.00				
4.35483871	29254.00				
4.358870968	29258.00				
4.362903226	29242.00				
4.366935484	29234.00				
4.370967742	29238.00				
4.375	29243.00				
4.379032258	29271.00				
4.383064516	29281.00				
4.387096774	29293.00				
4.391129032	29312.00				
4.39516129	29305.00				
4.399193548	29315.00				
4.403225806	29315.00				
4.407258065	29300.00				
4.411290323	29296.00				
4.415322581	29293.00				
4.419354839	29273.00				
4.423387097	29281.00				
4.427419355	29269.00				
4.431451613	29258.00				
4.435483871	29258.00				
4.439516129	29256.00				
4.443548387	29261.00				
4.447580645	29263.00				
4.451612903	29258.00				
4.455645161	29257.00				
4.459677419	29236.00				
4.463709677	29219.00				
4.467741935	29201.00				
4.471774194	29191.00				
4.475806452	29192.00				
4.47983871	29194.00				
4.483870968	29198.00				
4.487903226	29209.00				
4.491935484	29210.00				
4.495967742	29219.00				
4.5	29223.00				
4.504032258	29212.00				
4.508064516	29206.00				
4.512096774	29195.00				
4.516129032	29189.00				
4.52016129	29198.00				
4.524193548	29178.00				
4.528225806	29184.00				
4.532258065	29197.00				
4.536290323	29202.00				
4.540322581	29214.00				
4.544354839	29218.00				
4.548387097	29216.00				
4.552419355	29214.00				
4.556451613	29204.00				
4.560483871	29206.00				
4.564516129	29222.00				
4.568548387	29223.00				
4.572580645	29240.00				
4.576612903	29257.00				
4.580645161	29275.00				
4.584677419	29293.00				
4.588709677	29286.00				
4.592741935	29287.00				
4.596774194	29302.00				
4.600806452	29298.00				
4.60483871	29300.00				
4.608870968	29299.00				
4.612903226	29282.00				
4.616935484	29283.00				
4.620967742	29277.00				
4.625	29271.00				
4.629032258	29257.00				
4.633064516	29272.00				
4.637096774	29282.00				
4.641129032	29302.00				
4.64516129	29298.00				
4.649193548	29297.00				
4.653225806	29294.00				
4.657258065	29287.00				
4.661290323	29280.00				
4.665322581	29278.00				
4.669354839	29287.00				
4.673387097	29292.00				
4.677419355	29290.00				
4.681451613	29282.00				
4.685483871	29262.00				
4.689516129	29249.00				
4.693548387	29239.00				
4.697580645	29236.00				
4.701612903	29233.00				
4.705645161	29235.00				
4.709677419	29228.00				
4.713709677	29222.00				
4.717741935	29220.00				
4.721774194	29211.00				
4.725806452	29205.00				
4.72983871	29194.00				
4.733870968	29189.00				
4.737903226	29169.00				
4.741935484	29155.00				
4.745967742	29153.00				
4.75	29163.00				
4.754032258	29165.00				
4.758064516	29181.00				
4.762096774	29179.00				
4.766129032	29185.00				
4.77016129	29179.00				
4.774193548	29178.00				
