49772,-15749,40,
49759,-15751,33,
49774,-15752,25,
49771,-15753,10,
49768,-15754,3,
49785,-15754,-3,
49785,-15754,-9,
49790,-15753,-13,
49791,-15753,-16,
49781,-15753,-18,
49765,-15754,-18,
49777,-15754,-18,
49798,-15753,-17,
49783,-15753,-15,
49780,-15754,-13,
49783,-15753,-9,
49785,-15752,-7,
49795,-15752,-5,
49797,-15751,-3,
49807,-15750,-1,
49800,-15749,0,
49803,-15748,2,
49802,-15747,3,
49801,-15745,6,
49810,-15744,8,
49807,-15743,10,
49820,-15741,11,
49813,-15740,13,
49814,-15739,15,
49817,-15738,17,
49839,-15735,18,
49821,-15734,20,
49843,-15731,21,
49844,-15729,23,
49854,-15726,24,
49862,-15719,28,
49860,-15717,30,
49846,-15715,33,
49847,-15713,35,
49843,-15712,38,
49829,-15712,40,
49818,-15712,43,
49817,-15713,44,
49812,-15715,45,
49791,-15717,43,
49785,-15719,41,
49777,-15722,37,
49770,-15724,31,
49759,-15728,25,
49752,-15731,17,
49741,-15735,9,
49747,-15742,-9,
49745,-15745,-17,
49721,-15750,-26,
49730,-15753,-34,
49731,-15757,-42,
49713,-15761,-49,
49712,-15765,-55,
49706,-15769,-60,
49718,-15772,-65,
49700,-15776,-69,
49721,-15778,-72,
49712,-15781,-74,
49715,-15787,-77,
49707,-15789,-78,
49691,-15793,-78,
49708,-15795,-77,
49701,-15798,-76,
49711,-15799,-75,
49704,-15801,-73,
49714,-15803,-71,
49723,-15804,-66,
49737,-15804,-63,
49724,-15804,-60,
49736,-15804,-56,
49717,-15805,-52,
49741,-15804,-48,
49765,-15802,-43,
49756,-15801,-38,
49756,-15800,-33,
49783,-15797,-27,
49777,-15794,-21,
49776,-15792,-15,
49773,-15788,-3,
49773,-15787,3,
49771,-15785,9,
49759,-15785,15,
49772,-15784,20,
49754,-15784,24,
49742,-15784,28,
49738,-15785,30,
49739,-15786,32,
49735,-15787,31,
49743,-15787,29,
49726,-15789,26,
49723,-15790,22,
49737,-15791,18,
49730,-15792,13,
49744,-15792,8,
49735,-15793,-1,
49731,-15794,-5,
49733,-15795,-8,
49737,-15795,-11,
49735,-15795,-13,
49749,-15795,-14,
49738,-15795,-15,
49743,-15795,-15,
49737,-15795,-15,
49729,-15796,-14,
49745,-15796,-13,
49748,-15795,-12,
49746,-15794,-9,
49749,-15793,-8,
49764,-15792,-6,
49754,-15791,-4,
49765,-15790,-2,
49768,-15789,0,
49769,-15787,2,
49766,-15786,4,
49778,-15783,8,
49790,-15781,11,
49791,-15779,13,
49796,-15777,16,
49811,-15773,18,
49838,-15769,21,
49814,-15766,24,
49836,-15762,28,
49830,-15758,31,
49832,-15755,35,
49830,-15752,39,
49828,-15749,44,
49822,-15745,52,
49805,-15744,55,
49824,-15742,59,
49786,-15743,61,
49791,-15743,62,
49773,-15744,61,
49783,-15745,60,
49779,-15746,57,
49758,-15749,47,
49768,-15750,41,
49777,-15750,34,
49772,-15751,27,
49764,-15753,19,
49769,-15754,12,
49777,-15754,5,
49760,-15755,-1,
49785,-15755,-6,
49764,-15756,-10,
49778,-15756,-14,
49773,-15757,-16,
49751,-15759,-19,
49770,-15760,-19,
49751,-15762,-19,
49774,-15762,-19,
49773,-15762,-18,
49788,-15761,-17,
49786,-15760,-17,
49791,-15759,-16,
49787,-15757,-14,
49794,-15756,-12,
49791,-15756,-10,
49803,-15754,-8,
49815,-15752,-5,
49798,-15751,-2,
49808,-15750,1,
49824,-15748,5,
49820,-15744,12,
49829,-15742,15,
49817,-15741,18,
49840,-15738,21,
49851,-15734,24,
49845,-15732,27,
49862,-15728,30,
49841,-15726,33,
49864,-15723,36,
49848,-15721,38,
49844,-15719,41,
49830,-15718,44,
49831,-15717,48,
49822,-15717,49,
49808,-15717,49,
49805,-15718,49,
49792,-15720,47,
49788,-15722,44,
49795,-15723,41,
49785,-15725,36,
49782,-15729,24,
49799,-15729,17,
49781,-15731,10,
49779,-15733,3,
49772,-15735,-4,
49778,-15736,-11,
49783,-15737,-16,
49789,-15738,-21,
49759,-15740,-25,
49766,-15742,-28,
49769,-15744,-30,
49764,-15746,-31,
49773,-15748,-33,
49759,-15750,-33,
49774,-15751,-34,
49769,-15752,-33,
49752,-15754,-33,
49771,-15755,-33,
49768,-15755,-33,
49775,-15756,-33,
49779,-15756,-31,
49777,-15757,-30,
49786,-15756,-29,
49766,-15757,-27,
49789,-15756,-25,
49799,-15755,-23,
49803,-15754,-21,
49798,-15753,-18,
49826,-15749,-12,
49813,-15747,-8,
49817,-15746,-4,
49813,-15744,0,
49840,-15741,4,
49818,-15740,8,
49810,-15739,12,
49795,-15739,16,
49798,-15739,20,
49800,-15739,23,
49797,-15739,25,
49806,-15738,27,
49791,-15740,28,
49785,-15740,27,
49775,-15742,25,
49779,-15743,22,
49761,-15745,18,
49767,-15746,14,
49769,-15748,10,
49777,-15748,6,
49757,-15752,-3,
49762,-15753,-7,
49773,-15754,-11,
49783,-15754,-15,
49765,-15755,-18,
49769,-15756,-20,
49754,-15757,-22,
49765,-15758,-23,
49756,-15760,-24,
49772,-15760,-25,
49769,-15760,-25,
49774,-15760,-24,
49788,-15760,-23,
49777,-15760,-22,
49774,-15760,-20,
49770,-15760,-19,
49785,-15760,-17,
49788,-15759,-15,
49787,-15758,-13,
49803,-15757,-11,
49789,-15755,-6,
49798,-15754,-3,
49797,-15753,0,
49815,-15751,2,
49808,-15750,5,
49827,-15747,8,
49825,-15745,10,
49857,-15741,13,
49856,-15733,20,
49865,-15729,23,
49849,-15727,27,
49855,-15724,31,
49851,-15722,36,
49849,-15719,41,
49860,-15717,45,
49846,-15715,49,
49873,-15712,53,
49869,-15709,56,
49893,-15705,59,
49895,-15701,61,
49925,-15691,63,
49937,-15686,64,
49966,-15678,65,
49981,-15671,67,
50019,-15661,70,
50073,-15649,74,
50128,-15634,80,
50183,-15616,88,
50334,-15571,112,
50406,-15543,129,
50465,-15514,151,
50505,-15484,176,
50574,-15451,205,
50618,-15418,238,
50630,-15386,275,
50639,-15355,315,
50591,-15330,356,
50572,-15307,398,
50559,-15286,439,
50557,-15267,476,
50661,-15224,537,
50720,-15199,558,
50775,-15171,572,
50807,-15144,580,
50821,-15117,581,
50841,-15091,578,
50816,-15067,572,
50781,-15048,563,
50704,-15020,544,
50669,-15010,534,
50584,-15007,524,
50528,-15007,512,
50437,-15013,497,
50328,-15025,477,
50228,-15043,452,
50114,-15066,418,
49995,-15096,376,
49862,-15132,323,
49808,-15169,261,
49802,-15205,190,
49879,-15262,27,
49946,-15283,-61,
50020,-15297,-148,
50031,-15310,-231,
50055,-15321,-307,
50083,-15329,-373,
50104,-15336,-426,
50145,-15339,-464,
50065,-15353,-493,
50052,-15362,-485,
50054,-15369,-464,
50111,-15373,-434,
50115,-15376,-397,
50160,-15376,-356,
50181,-15375,-314,
50188,-15373,-273,
50241,-15365,-200,
50258,-15360,-168,
50271,-15354,-140,
50280,-15348,-114,
50306,-15340,-89,
50300,-15334,-66,
50336,-15326,-43,
50373,-15315,-20,
50369,-15306,3,
50379,-15297,26,
50384,-15288,49,
50386,-15279,70,
50341,-15267,108,
50324,-15264,124,
50342,-15259,136,
50361,-15254,147,
50357,-15250,154,
50360,-15245,158,
50379,-15239,160,
50404,-15233,159,
50404,-15220,152,
50411,-15214,147,
50407,-15209,142,
50383,-15205,136,
50342,-15205,131,
50346,-15204,126,
50356,-15202,122,
50342,-15202,117,
50336,-15202,113,
50320,-15203,108,
50319,-15204,102,
50262,-15208,95,
50259,-15215,77,
50229,-15221,65,
50180,-15230,52,
50136,-15240,37,
50068,-15255,20,
50006,-15272,2,
50004,-15288,-18,
49988,-15304,-39,
49913,-15340,-87,
49824,-15363,-114,
49747,-15390,-142,
49646,-15421,-173,
49606,-15453,-206,
49548,-15486,-241,
49479,-15522,-277,
49422,-15559,-315,
49315,-15636,-396,
49287,-15675,-439,
49282,-15711,-481,
49285,-15745,-523,
49276,-15777,-565,
49223,-15810,-604,
49142,-15847,-640,
49084,-15885,-672,
49042,-15923,-701,
49040,-15959,-724,
49050,-15992,-743,
49056,-16022,-756,
49029,-16081,-770,
49005,-16109,-771,
49015,-16135,-768,
49016,-16159,-762,
49024,-16181,-753,
49029,-16201,-742,
49037,-16220,-727,
49036,-16238,-710,
49043,-16269,-667,
49055,-16282,-641,
49048,-16295,-613,
49045,-16308,-584,
49004,-16322,-553,
48989,-16336,-522,
48966,-16350,-492,
48932,-16366,-462,
48920,-16382,-434,
48896,-16398,-409,
48869,-16415,-387,
48820,-16434,-369,
48748,-16474,-344,
48717,-16495,-338,
48729,-16515,-335,
48721,-16534,-336,
48727,-16551,-340,
48732,-16567,-347,
48739,-16581,-354,
48737,-16595,-363,
48723,-16620,-376,
48735,-16631,-380,
48749,-16641,-381,
48777,-16648,-379,
48817,-16653,-373,
48852,-16655,-363,
48848,-16657,-350,
48860,-16658,-333,
48829,-16661,-313,
48818,-16665,-291,
48784,-16670,-267,
48772,-16676,-243,
48768,-16687,-195,
48772,-16691,-173,
48787,-16695,-153,
48782,-16699,-136,
48773,-16703,-122,
48766,-16707,-111,
48748,-16712,-104,
48748,-16717,-98,
48755,-16725,-94,
48773,-16727,-93,
48781,-16729,-93,
48779,-16731,-93,
48777,-16732,-93,
48774,-16734,-92,
48759,-16737,-90,
48737,-16741,-87,
48675,-16754,-81,
48642,-16763,-78,
48602,-16773,-76,
48591,-16784,-76,
48571,-16796,-78,
48568,-16806,-81,
48532,-16819,-88,
48539,-16830,-96,
48537,-16841,-108,
48536,-16851,-121,
48535,-16860,-135,
48532,-16869,-150,
48524,-16886,-179,
48535,-16893,-191,
48551,-16899,-200,
48540,-16905,-207,
48508,-16913,-211,
48504,-16920,-212,
48485,-16929,-211,
48492,-16936,-207,
48472,-16951,-196,
48461,-16959,-190,
48490,-16964,-183,
48496,-16969,-177,
48504,-16973,-172,
48514,-16976,-166,
48508,-16979,-162,
48523,-16981,-157,
48512,-16984,-152,
48505,-16987,-146,
48525,-16989,-140,
48537,-16989,-133,
48526,-16992,-117,
48547,-16992,-108,
48537,-16992,-98,
48545,-16992,-88,
48545,-16992,-78,
48542,-16992,-68,
48530,-16993,-59,
48555,-16992,-50,
48558,-16991,-35,
48568,-16990,-29,
48586,-16987,-23,
48583,-16985,-17,
48603,-16982,-12,
48589,-16980,-7,
48580,-16978,-2,
48569,-16978,3,
48526,-16980,12,
48539,-16981,15,
48524,-16983,18,
48523,-16985,20,
48503,-16988,21,
48505,-16991,21,
48491,-16994,18,
48499,-16997,15,
48491,-17000,9,
48492,-17003,3,
48494,-17005,-4,
48507,-17007,-12,
48503,-17010,-28,
48500,-17011,-34,
48502,-17013,-40,
48508,-17014,-44,
48517,-17014,-47,
48513,-17015,-48,
48530,-17014,-48,
48539,-17013,-46,
48543,-17010,-41,
48543,-17009,-36,
48564,-17007,-31,
48556,-17005,-26,
48564,-17003,-20,
48580,-17000,-14,
48582,-16997,-7,
48582,-16995,-1,
48594,-16992,6,
48615,-16987,12,
48611,-16983,19,
48611,-16980,25,
48623,-16972,38,
48626,-16969,43,
48635,-16964,49,
48657,-16959,54,
48664,-16954,59,
48656,-16949,64,
48655,-16945,69,
48667,-16940,73,
48698,-16929,81,
48704,-16923,84,
48701,-16917,88,
48702,-16912,91,
48699,-16908,95,
48681,-16904,98,
48643,-16904,100,
48629,-16904,102,
48623,-16904,102,
48603,-16906,100,
48584,-16909,97,
48588,-16911,91,
48589,-16914,84,
