 7> hr,223,96138,172318,57.00,0,
 7> hr,224,96141,172329,65.00,1,
 7> hr,225,96136,172318,51.00,0,
 7> hr,226,96136,172322,52.00,0,
 7> hr,227,96136,172325,53.00,0,
 7> hr,228,96135,172331,56.00,0,
 7> hr,229,96137,172331,53.00,0,
 7> hr,230,96145,172340,60.00,0,
 7> hr,231,96138,172339,56.00,0,
 7> hr,232,96141,172342,56.00,0,
 7> hr,233,96142,172352,63.00,1,
 7> hr,234,96137,172350,58.00,0,
 7> hr,235,96138,172347,52.00,0,
 7> hr,236,96135,172347,49.00,-1,
 7> hr,237,96144,172344,44.00,-1,
 7> hr,238,96137,172339,37.00,-1,
 7> hr,239,96137,172338,34.00,-1,
 7> hr,240,96138,172340,34.00,-1,
 7> hr,241,96138,172333,25.00,-1,
 7> hr,242,96130,172316,7.00,-1,
 7> hr,243,96129,172315,6.00,-1,
 7> hr,244,96121,172299,-10.00,-1,
 7> hr,245,96119,172294,-14.00,-1,
 7> hr,246,96120,172291,-16.00,-1,
 7> hr,247,96114,172284,-23.00,-1,
 7> hr,248,96123,172291,-14.00,-1,
 7> hr,249,96115,172290,-15.00,-1,
 7> hr,250,96116,172286,-18.00,-1,
 7> hr,251,96123,172283,-20.00,-1,
 7> hr,252,96115,172275,-27.00,-1,
 7> hr,253,96111,172273,-28.00,-1,
 7> hr,254,96112,172275,-24.00,-1,
 7> hr,255,96116,172277,-21.00,-1,
 7> hr,256,96117,172280,-17.00,-1,
 7> hr,257,96122,172289,-7.00,-1,
 7> hr,258,96126,172293,-3.00,-1,
 7> hr,259,96127,172286,-9.00,-1,
 7> hr,260,96122,172289,-6.00,-1,
 7> hr,261,96120,172287,-8.00,-1,
 7> hr,262,96120,172300,5.00,1,
 7> hr,263,96129,172298,2.00,0,
 7> hr,264,96119,172303,7.00,1,
 7> hr,265,96128,172302,6.00,1,
 7> hr,266,96128,172305,9.00,1,
 7> hr,267,96126,172304,7.00,1,
 7> hr,268,96128,172304,7.00,1,
 7> hr,269,96128,172307,9.00,1,
 7> hr,270,96134,172310,12.00,1,
 7> hr,271,96131,172316,17.00,1,
 7> hr,272,96132,172319,19.00,1,
 7> hr,273,96136,172320,19.00,1,
 7> hr,274,96133,172322,20.00,1,
 7> hr,275,96137,172333,30.00,1,
 7> hr,276,96139,172326,22.00,1,
 7> hr,277,96135,172337,32.00,1,
 7> hr,278,96142,172340,33.00,1,
 7> hr,279,96143,172340,31.00,1,
 7> hr,280,96143,172344,34.00,1,
 7> hr,281,96146,172342,30.00,0,
 7> hr,282,96136,172340,27.00,0,
 7> hr,283,96146,172349,34.00,0,
 7> hr,284,96144,172348,31.00,0,
