# SEGGER J-Link RTT Viewer V6.16a Terminal Log File											
# Compiled: 12:44:10 on Jun  6 2017											
# Logging started @ 04 Dec 2018 10:03:04											
 0> <info> app: BATT Reading...											
 0> <info> app: Right Press											
 0> <info> app: Left Press											
 0> <info> app: BATT Reading...											
 0> <info> app: [OK]	Max30102 Already and background working is begin										
 0> 											
 0> <info> app: BATT Reading...											
 0> <info> app: [OK]	HR sample count 707										
 0> <info> app: Peak Index											
 0> 	31	124	219	312	401	489	580	672			
 0> 	END Peak Index	<info> app: HR Index									
 0> 	90	88	90	94	95	92	91<info> app: HR Mean 91 				
 0> <info> app: HR SD 2.25 											
 0> 											
 0> hr	395	99000	127546	31	1	-20					
 0> hr	396	99004	127533	33	1	-32					
 0> hr	397	98998	127534	34	1	-29					
 0> hr	398	98988	127528	35	1	-34					
 0> hr	399	98985	127514	36	1	-46					
 0> hr	400	98990	127512	36	1	-46					
 0> hr	401	98989	127494	36	1	-61					
 0> hr	402	98983	127491	35	0	-61					
 0> hr	403	98990	127491	35	0	-58					
 0> hr	404	98970	127473	34	0	-73					
 0> hr	405	98986	127476	32	0	-66					
 0> hr	406	98984	127473	31	0	-66					
 0> hr	407	98981	127464	29	-1	-72					
 0> hr	408	98972	127458	27	-1	-74					
 0> hr	409	98966	127435	24	-1	-93					
 0> hr	410	98974	127439	22	-1	-85					
 0> hr	411	98966	127425	19	-1	-94					
 0> hr	412	98963	127426	16	-1	-89					
 0> hr	413	98959	127419	13	-1	-91					
 0> hr	414	98960	127435	10	-1	-71					
 0> hr	415	98968	127420	7	-1	-82					
 0> hr	416	98960	127419	3	-1	-79					
 0> hr	417	98966	127422	0	-1	-72					
 0> hr	418	98970	127421	-2	-1	-69					
 0> hr	419	98967	127418	-6	-1	-69					
 0> hr	420	98968	127433	-9	-1	-50					
 0> hr	421	98969	127408	-12	-1	-73					
 0> hr	422	98970	127417	-15	-1	-60					
 0> hr	423	98963	127413	-18	-1	-61					
 0> hr	424	98978	127408	-21	-1	-63					
 0> hr	425	98971	127403	-24	-1	-65					
 0> hr	426	98969	127401	-27	-1	-64					
 0> hr	427	98962	127404	-29	-1	-57					
 0> hr	428	98965	127385	-32	-1	-74					
 0> hr	429	98982	127406	-34	-1	-49					
 0> hr	430	98983	127390	-36	-1	-62					
 0> hr	431	98975	127401	-39	-1	-48					
 0> hr	432	98975	127401	-41	-1	-46					
 0> hr	433	98982	127405	-43	-1	-39					
 0> hr	434	98973	127389	-44	-1	-53					
 0> hr	435	98973	127407	-46	-1	-33					
 0> hr	436	98969	127420	-47	-1	-18					
 0> hr	437	98980	127394	-49	-1	-43					
 0> hr	438	98970	127410	-50	-1	-25					
 0> hr	439	98981	127423	-50	-1	-11					
 0> hr	440	98985	127411	-51	-1	-22					
 0> hr	441	98986	127413	-52	-1	-19					
 0> hr	442	98983	127426	-52	-1	-5					
 0> hr	443	98981	127411	-52	-1	-20					
 0> hr	444	98992	127424	-52	-1	-6					
 0> hr	445	99001	127428	-52	-1	-1					
 0> hr	446	98989	127429	-51	-1	0					
 0> hr	447	99002	127440	-51	-1	10					
 0> hr	448	99003	127441	-50	-1	10					
 0> hr	449	99006	127447	-49	-1	16					
 0> hr	450	99002	127456	-48	-1	24					
 0> hr	451	99010	127468	-47	-1	35					
 0> hr	452	99014	127459	-45	-1	24					
 0> hr	453	99011	127476	-44	-1	40					
 0> hr	454	99028	127496	-42	-1	58					
 0> hr	455	99025	127496	-40	-1	55					
 0> hr	456	99025	127495	-38	-1	51					
 0> hr	457	99021	127488	-36	-1	41					
 0> hr	458	99031	127517	-33	-1	68					
 0> hr	459	99035	127503	-31	-1	51					
 0> hr	460	99036	127522	-28	-1	67					
 0> hr	461	99025	127516	-25	-1	58					
 0> hr	462	99034	127519	-22	-1	58					
 0> hr	463	99043	127522	-19	-1	58					
 0> hr	464	99050	127545	-16	-1	78					
 0> hr	465	99048	127533	-13	-1	62					
 0> hr	466	99039	127540	-10	-1	66					
 0> hr	467	99058	127546	-7	-1	69					
 0> hr	468	99060	127549	-4	-1	68					
 0> hr	469	99057	127558	0	0	74					
 0> hr	470	99066	127572	2	0	84					
 0> hr	471	99069	127595	5	1	103					
 0> hr	472	99088	127592	8	1	95					
 0> hr	473	99093	127609	12	1	107					
 0> hr	474	99098	127599	15	1	92					
 0> hr	475	99093	127608	19	1	96					
 0> hr	476	99096	127589	22	1	72					
 0> hr	477	99085	127618	25	1	98					
 0> hr	478	99093	127608	29	1	83					
 0> hr	479	99084	127585	32	1	55					
 0> hr	480	99095	127567	35	1	35					
 0> hr	481	99074	127567	38	1	33					
 0> hr	482	99075	127547	40	1	11					
 0> hr	483	99060	127531	42	1	-4					
 0> hr	484	99058	127524	44	1	-11					
 0> hr	485	99064	127510	46	1	-25					
 0> hr	486	99048	127502	47	1	-31					
 0> hr	487	99049	127481	47	1	-51					
 0> hr	488	99040	127473	48	1	-56					
 0> hr	489	99038	127472	48	1	-54					
 0> hr	490	99043	127462	47	1	-62					
 0> hr	491	99054	127446	46	0	-74					
 0> hr	492	99045	127436	45	0	-81					
 0> hr	493	99039	127442	43	0	-71					
 0> hr	494	99034	127433	41	-1	-76					
 0> hr	495	99039	127428	39	-1	-77					
 0> hr	496	99029	127410	37	-1	-91					
 0> hr	497	99026	127420	34	-1	-77					
 0> hr	498	99034	127391	31	-1	-102					
 0> hr	499	99031	127403	28	-1	-85					
 0> hr	500	99027	127392	24	-1	-92					
 0> hr	501	99031	127395	21	-1	-84					
 0> hr	502	99038	127376	17	-1	-99					
 0> hr	503	99027	127384	14	-1	-86					
 0> hr	504	99022	127370	10	-1	-95					
 0> hr	505	99022	127377	6	-1	-84					
 0> hr	506	99025	127368	2	-1	-88					
 0> hr	507	99027	127376	-1	-1	-76					
 0> hr	508	99012	127386	-5	-1	-62					
 0> hr	509	99020	127392	-8	-1	-53					
 0> hr	510	99025	127368	-12	-1	-74					
 0> hr	511	99019	127378	-16	-1	-61					
 0> hr	512	99025	127385	-19	-1	-51					
 0> hr	513	99026	127387	-22	-1	-46					
 0> hr	514	99030	127382	-25	-1	-49					
 0> hr	515	99030	127374	-28	-1	-54					
 0> hr	516	99024	127391	-31	-1	-34					
 0> hr	517	99036	127381	-33	-1	-43					
 0> hr	518	99027	127395	-36	-1	-27					
 0> hr	519	99030	127381	-38	-1	-39					
 0> hr	520	99025	127372	-40	-1	-46					
 0> hr	521	99030	127381	-41	-1	-35					
 0> hr	522	99019	127394	-43	-1	-20					
 0> hr	523	99025	127388	-44	-1	-25					
 0> hr	524	99020	127365	-45	-1	-47					
 0> hr	525	99028	127371	-47	-1	-38					
 0> hr	526	99038	127357	-48	-1	-50					
 0> hr	527	99025	127375	-48	-1	-30					
 0> hr	528	99025	127360	-49	-1	-43					
 0> hr	529	99035	127357	-50	-1	-44					
 0> hr	530	99043	127359	-50	-1	-40					
 0> hr	531	99028	127370	-51	-1	-27					
 0> hr	532	99036	127362	-51	-1	-34					
 0> hr	533	99036	127370	-51	-1	-24					
 0> hr	534	99036	127362	-52	-1	-31					
 0> hr	535	99027	127366	-52	-1	-25					
 0> hr	536	99038	127365	-52	-1	-25					
 0> hr	537	99032	127363	-51	-1	-26					
 0> hr	538	99047	127370	-51	-1	-17					
 0> hr	539	99047	127385	-51	-1	-1					
 0> hr	540	99037	127373	-50	-1	-13					
 0> hr	541	99037	127374	-50	-1	-12					
 0> hr	542	99048	127381	-49	-1	-4					
 0> hr	543	99051	127398	-48	-1	12					
 0> hr	544	99042	127383	-47	-1	-2					
 0> hr	545	99055	127397	-46	-1	11					
